Date,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2012-09-13,BOS,28,22,16,17,14,13,97,69,40,1028,1026,1025,16,16,16,24,14,29.0,0.00,0,,220
2012-09-14,BOS,27,22,16,17,16,14,90,71,51,1025,1022,1019,16,16,16,29,17,35.0,0.00,2,,211
2012-09-15,BOS,23,19,15,16,12,6,87,61,35,1018,1016,1015,16,15,2,32,18,50.0,3.05,4,Rain,286
2012-09-16,BOS,22,17,12,8,6,2,72,50,28,1019,1017,1015,16,16,16,26,13,35.0,0.00,2,,294
2012-09-17,BOS,21,17,12,14,10,7,84,66,48,1019,1018,1017,16,16,16,23,11,26.0,0.00,2,,187
2012-09-18,BOS,24,19,14,19,16,13,93,81,68,1018,1012,1006,16,16,11,61,29,79.0,2.29,8,Rain,176
2012-09-19,BOS,22,18,13,20,12,3,93,62,31,1023,1013,1005,16,14,1,50,18,66.0,15.49,6,Rain,285
2012-09-20,BOS,17,14,11,8,8,7,77,66,55,1025,1023,1022,16,16,16,26,14,32.0,0.00,2,,63
2012-09-21,BOS,17,14,11,13,11,8,93,83,72,1022,1020,1017,16,16,8,16,11,24.0,0.00,5,,22
2012-09-22,BOS,19,17,13,16,13,12,93,83,73,1017,1013,1010,16,11,2,32,12,39.0,0.00,6,,292
2012-09-23,BOS,22,18,13,18,10,4,93,63,33,1019,1014,1009,16,15,6,29,18,47.0,0.51,4,Rain,273
2012-09-24,BOS,19,15,11,6,4,2,68,51,34,1020,1019,1018,16,16,16,26,14,37.0,0.00,1,,283
2012-09-25,BOS,23,16,9,11,7,4,72,55,38,1022,1021,1019,16,16,16,40,22,58.0,0.00,1,,220
2012-09-26,BOS,23,19,15,17,15,12,87,76,64,1021,1018,1016,16,16,16,34,19,42.0,T,7,,208
2012-09-27,BOS,21,17,13,17,11,6,93,66,39,1024,1021,1016,16,16,16,27,14,35.0,0.00,3,,181
2012-09-28,BOS,14,13,12,13,12,10,93,85,77,1024,1021,1015,16,12,5,37,15,45.0,20.07,8,Rain,81
2012-09-29,BOS,14,13,12,13,12,11,93,87,80,1014,1013,1012,16,13,3,34,12,39.0,0.51,8,Rain,11
2012-09-30,BOS,15,13,12,12,12,11,93,90,86,1013,1009,1006,16,15,6,23,11,29.0,5.33,7,Rain,320
2012-10-01,BOS,20,15,10,11,9,8,89,73,56,1014,1008,1006,16,16,16,42,25,61.0,0.00,4,,242
2012-10-02,BOS,22,18,13,15,13,11,97,75,53,1018,1016,1013,16,15,10,23,9,26.0,0.76,8,Rain,245
2012-10-03,BOS,18,17,15,17,15,14,100,95,90,1022,1020,1017,16,5,0,16,9,40.0,2.03,8,Fog-Rain,47
2012-10-04,BOS,17,16,15,16,14,14,100,95,90,1022,1020,1017,16,4,0,16,8,21.0,0.76,8,Fog-Rain,27
2012-10-05,BOS,24,19,14,16,14,12,100,73,46,1017,1015,1013,16,9,0,21,9,24.0,0.00,3,Fog,238
2012-10-06,BOS,26,19,12,16,13,6,90,69,48,1014,1010,1006,16,14,3,47,19,53.0,1.52,4,Rain-Thunderstorm,237
2012-10-07,BOS,14,12,9,7,5,3,86,67,47,1019,1017,1014,16,16,11,26,12,35.0,2.79,6,Rain,259
2012-10-08,BOS,13,11,8,7,6,4,86,71,55,1027,1023,1018,16,16,16,19,10,24.0,0.00,6,Rain,82
2012-10-09,BOS,14,13,12,10,8,6,77,69,61,1026,1024,1021,16,16,10,35,20,39.0,T,8,Rain,66
2012-10-10,BOS,17,14,11,16,13,9,100,89,78,1020,1013,1006,16,8,0,32,17,42.0,3.56,8,Rain,88
2012-10-11,BOS,15,11,7,7,2,0,77,57,37,1021,1017,1010,16,16,14,37,21,52.0,0.00,1,,260
2012-10-12,BOS,12,8,4,5,0,-7,82,57,32,1028,1020,1016,16,16,16,39,22,50.0,0.76,4,Rain,293
2012-10-13,BOS,12,7,2,-1,-4,-6,64,46,28,1032,1029,1027,16,16,16,26,15,39.0,0.00,3,,273
2012-10-14,BOS,19,14,8,12,8,0,93,76,58,1027,1020,1014,16,15,6,34,17,40.0,4.83,6,Rain,206
2012-10-15,BOS,23,19,16,16,14,12,90,76,61,1013,1007,1003,16,16,16,47,22,64.0,0.51,6,Rain,201
2012-10-16,BOS,17,12,7,16,6,1,93,68,43,1012,1005,1001,16,15,4,39,21,53.0,1.52,4,Rain,297
2012-10-17,BOS,13,9,6,6,3,0,80,63,46,1016,1014,1012,16,16,16,21,10,26.0,0.00,2,,202
2012-10-18,BOS,16,11,7,10,8,4,96,80,64,1020,1019,1016,16,16,16,34,12,40.0,0.00,2,,143
2012-10-19,BOS,20,16,12,18,14,11,97,85,72,1019,1013,1007,16,12,1,37,18,47.0,1.52,8,Rain,111
2012-10-20,BOS,23,19,14,18,14,6,100,69,38,1008,1005,1003,16,13,3,29,15,40.0,4.06,6,Rain,179
2012-10-21,BOS,18,14,9,5,4,3,71,54,37,1012,1010,1008,16,16,16,37,19,48.0,0.00,2,,271
2012-10-22,BOS,20,16,11,6,4,3,66,50,34,1016,1013,1012,16,16,16,42,19,53.0,0.00,1,,284
2012-10-23,BOS,19,15,11,9,6,4,77,59,40,1020,1018,1016,16,16,16,29,12,42.0,0.00,5,,312
2012-10-24,BOS,13,11,8,6,3,2,77,64,51,1023,1022,1021,16,16,14,23,8,27.0,0.00,6,,84
2012-10-25,BOS,15,11,7,8,6,2,86,63,40,1027,1025,1024,16,16,16,16,6,24.0,0.00,2,,113
2012-10-26,BOS,19,14,8,11,9,6,93,76,58,1025,1023,1020,16,16,16,23,8,26.0,0.00,2,,185
2012-10-27,BOS,16,13,9,12,10,8,96,86,75,1020,1018,1016,16,14,2,21,9,24.0,0.00,5,,47
2012-10-28,BOS,13,12,11,12,11,9,96,90,83,1016,1013,1008,16,9,2,47,27,58.0,2.03,8,Rain,50
2012-10-29,BOS,16,14,12,14,13,11,100,95,90,1008,998,989,16,5,2,74,50,100.0,26.92,8,Rain,65
2012-10-30,BOS,17,14,11,14,13,11,100,95,90,1002,999,993,16,9,2,29,21,47.0,12.45,7,Rain-Thunderstorm,113
2012-10-31,BOS,13,11,8,13,9,4,100,86,71,1001,1000,998,16,14,1,29,14,37.0,0.51,7,Rain,196
2012-11-01,BOS,14,11,7,6,4,3,80,68,55,1002,1000,999,16,16,16,32,16,37.0,0.00,6,,234
2012-11-02,BOS,11,9,7,4,3,1,71,63,54,1003,1001,1000,16,16,16,26,15,39.0,0.76,7,Rain,283
2012-11-03,BOS,12,9,6,2,1,-1,70,58,46,1009,1006,1003,16,16,16,34,20,42.0,0.00,4,,299
2012-11-04,BOS,12,8,3,1,-1,-3,70,60,50,1014,1011,1009,16,16,16,27,19,37.0,0.00,2,,309
2012-11-05,BOS,7,4,1,-3,-6,-9,64,51,37,1021,1016,1014,16,16,16,32,18,39.0,0.00,5,,333
2012-11-06,BOS,5,2,-1,-2,-7,-10,64,49,34,1024,1023,1021,16,16,16,27,12,34.0,0.00,2,,10
2012-11-07,BOS,7,4,0,2,-1,-4,96,77,57,1021,1014,1008,16,11,2,61,37,79.0,8.38,8,Rain-Snow,26
2012-11-08,BOS,4,2,0,2,1,-1,100,90,79,1007,1005,1003,16,7,2,50,35,63.0,5.33,8,Rain-Snow,355
2012-11-09,BOS,12,8,3,-1,-3,-6,76,52,28,1019,1013,1007,16,16,16,35,21,47.0,0.00,3,,312
2012-11-10,BOS,13,9,4,3,0,-3,76,56,35,1031,1026,1019,16,16,16,24,11,32.0,0.00,2,,263
2012-11-11,BOS,16,11,4,8,6,2,86,71,55,1033,1032,1030,16,16,16,27,14,35.0,0.00,4,,196
2012-11-12,BOS,19,14,8,13,11,8,96,80,63,1032,1029,1024,16,13,3,35,15,42.0,0.00,3,,196
2012-11-13,BOS,17,11,4,15,7,-1,97,80,62,1030,1025,1020,16,14,5,37,21,50.0,7.37,8,Rain,298
2012-11-14,BOS,7,5,2,-1,-3,-4,70,60,49,1034,1032,1030,16,16,16,32,18,39.0,0.00,3,,13
2012-11-15,BOS,5,3,1,-1,-2,-4,82,73,64,1031,1029,1027,16,16,16,26,16,35.0,0.00,7,,3
2012-11-16,BOS,7,4,2,0,-2,-4,82,68,53,1030,1027,1026,16,16,16,19,11,26.0,0.00,4,,358
2012-11-17,BOS,8,6,2,1,-1,-4,82,68,53,1038,1035,1030,16,16,13,19,11,26.0,0.00,1,,15
2012-11-18,BOS,8,4,1,1,-2,-3,82,68,53,1040,1038,1037,16,15,11,23,13,27.0,0.00,2,,20
2012-11-19,BOS,9,5,1,2,-1,-4,85,75,65,1036,1031,1025,16,16,16,21,12,26.0,0.00,4,,3
2012-11-20,BOS,9,5,1,3,1,-1,89,77,65,1025,1022,1021,16,16,16,21,11,24.0,0.00,3,,9
2012-11-21,BOS,9,7,3,5,2,-2,89,77,64,1025,1023,1022,16,16,14,24,15,27.0,0.00,6,,5
2012-11-22,BOS,10,7,4,6,4,3,92,79,66,1026,1024,1021,16,16,11,16,9,19.0,0.00,2,,64
2012-11-23,BOS,9,6,2,6,4,2,100,89,77,1020,1013,1004,16,14,8,24,14,27.0,0.00,3,,199
2012-11-24,BOS,9,5,1,7,-4,-10,93,63,33,1004,1002,1000,16,16,16,45,27,61.0,T,4,,273
2012-11-25,BOS,4,2,-1,-6,-8,-12,61,47,32,1011,1008,1004,16,16,16,50,26,60.0,0.00,4,,263
2012-11-26,BOS,8,4,1,-4,-6,-8,64,49,33,1024,1017,1011,16,16,16,37,21,48.0,0.00,3,,264
2012-11-27,BOS,4,3,1,1,-1,-4,96,75,54,1027,1025,1024,16,11,4,19,8,26.0,3.81,7,Rain-Snow,271
2012-11-28,BOS,2,1,0,-1,-4,-6,82,69,56,1024,1022,1020,16,16,11,24,13,32.0,T,7,Snow,339
2012-11-29,BOS,6,3,0,-4,-5,-7,64,54,44,1025,1023,1021,16,16,16,40,22,53.0,0.00,2,,255
2012-11-30,BOS,3,1,-1,-4,-10,-16,64,46,28,1035,1031,1023,16,16,16,29,13,37.0,0.00,7,,2
2012-12-01,BOS,0,-1,-2,-2,-5,-11,92,69,45,1037,1035,1033,16,10,1,21,10,34.0,0.76,8,Snow,342
2012-12-02,BOS,11,6,0,8,2,-2,96,84,71,1032,1026,1017,16,9,2,34,10,45.0,T,8,Rain,279
2012-12-03,BOS,15,10,5,8,5,2,86,69,51,1026,1021,1016,16,15,10,37,16,48.0,0.00,3,,298
2012-12-04,BOS,14,9,4,12,7,2,96,86,76,1027,1024,1015,16,11,0,35,12,53.0,0.25,8,Fog-Rain,185
2012-12-05,BOS,14,7,1,12,3,-10,93,68,43,1021,1014,1010,16,16,16,42,25,56.0,T,6,Rain,274
2012-12-06,BOS,5,2,-1,-8,-9,-10,54,46,37,1027,1025,1021,16,16,16,35,14,48.0,0.00,2,,310
2012-12-07,BOS,7,3,-1,4,-1,-7,89,74,58,1026,1022,1017,16,15,11,16,8,23.0,0.76,7,Rain,188
2012-12-08,BOS,8,7,6,7,6,5,100,93,86,1017,1014,1011,14,6,0,21,8,27.0,8.64,8,Rain,96
2012-12-09,BOS,9,7,5,7,2,-2,93,73,53,1026,1022,1015,16,16,10,26,14,32.0,2.03,6,Rain,357
2012-12-10,BOS,16,11,6,14,9,4,100,95,89,1021,1008,999,16,10,3,34,13,40.0,14.22,8,Rain,163
2012-12-11,BOS,13,7,1,12,2,-6,93,71,49,1021,1010,1000,16,16,14,34,18,42.0,T,6,Rain,296
2012-12-12,BOS,4,2,-1,-5,-7,-8,63,54,44,1030,1027,1022,16,16,16,21,14,29.0,0.00,5,,305
2012-12-13,BOS,6,2,-2,-3,-4,-6,70,61,51,1032,1029,1026,16,16,16,10,6,11.0,0.00,2,,266
2012-12-14,BOS,9,4,-1,-3,-5,-8,69,49,29,1025,1022,1017,16,16,16,32,17,39.0,0.00,1,,253
2012-12-15,BOS,4,3,1,-3,-4,-6,70,59,48,1027,1025,1022,16,16,16,34,14,42.0,0.00,3,,46
2012-12-16,BOS,4,3,1,2,-1,-6,92,77,61,1027,1023,1019,16,10,4,34,22,42.0,6.35,8,Rain-Snow,106
2012-12-17,BOS,7,5,3,7,5,3,100,96,92,1019,1015,1009,8,4,0,35,23,42.0,12.19,8,Rain,63
2012-12-18,BOS,10,8,5,9,7,3,100,95,89,1008,999,995,16,7,0,29,17,40.0,21.84,8,Fog-Rain,32
2012-12-19,BOS,7,6,3,3,0,-2,89,71,53,1017,1004,997,16,16,14,40,25,60.0,T,7,Rain,309
2012-12-20,BOS,6,3,1,2,-1,-2,76,67,57,1023,1020,1017,16,16,16,23,14,27.0,T,6,Rain,30
2012-12-21,BOS,11,7,3,11,5,0,100,88,76,1016,998,985,16,12,2,63,34,79.0,16.51,8,Rain,147
2012-12-22,BOS,3,1,-1,-1,-6,-11,82,63,43,1004,995,990,16,16,16,45,26,60.0,0.00,5,,262
2012-12-23,BOS,3,1,-2,-6,-8,-11,56,48,40,1011,1009,1004,16,16,16,37,21,48.0,0.00,3,,257
2012-12-24,BOS,4,2,-1,-6,-8,-9,61,49,37,1018,1016,1012,16,16,16,29,13,40.0,0.00,3,,272
2012-12-25,BOS,2,0,-2,-3,-4,-9,78,65,51,1024,1018,1015,16,14,3,23,13,32.0,0.25,6,Snow,333
2012-12-26,BOS,4,-1,-5,1,-6,-11,85,69,53,1027,1023,1013,16,15,6,58,23,71.0,5.84,6,Rain-Snow,29
2012-12-27,BOS,8,4,-1,7,3,-3,96,91,85,1012,998,989,16,7,2,72,39,87.0,42.42,8,Rain-Snow,23
2012-12-28,BOS,3,1,-2,-4,-6,-8,78,65,52,1016,1012,1004,16,16,16,39,22,56.0,0.00,4,,297
2012-12-29,BOS,3,1,-2,1,-3,-6,92,78,63,1016,1006,995,16,9,1,48,15,60.0,17.53,7,Fog-Rain-Snow,354
2012-12-30,BOS,-1,-3,-6,-3,-8,-14,92,69,46,1015,1004,996,16,14,2,48,31,64.0,T,5,Snow,305
2012-12-31,BOS,1,-2,-6,-6,-8,-14,69,61,52,1017,1013,1008,16,16,16,39,22,48.0,0.00,5,,251
2012-01-01,LGA,11,8,4,7,4,2,86,73,59,1018,1012,1004,16,16,14,32,15,40.0,0.25,4,Rain,224
2012-01-02,LGA,10,6,1,8,-2,-9,93,63,33,1006,1003,1000,16,16,16,40,22,58.0,0.25,4,Rain,256
2012-01-03,LGA,2,-4,-10,-8,-15,-21,51,44,36,1016,1011,1006,16,16,16,39,24,56.0,0.00,2,,306
2012-01-04,LGA,-2,-7,-12,-16,-18,-19,58,44,29,1020,1017,1013,16,16,16,39,19,48.0,0.00,4,,281
2012-01-05,LGA,4,0,-4,-6,-11,-15,56,48,40,1013,1010,1007,16,16,16,34,19,48.0,0.00,6,,261
2012-01-06,LGA,9,3,-2,1,-4,-12,92,69,46,1014,1010,1007,16,16,14,21,9,26.0,T,7,,175
2012-01-07,LGA,16,7,-1,2,-1,-3,89,61,33,1012,1007,1004,16,15,10,27,8,42.0,0.00,4,,298
2012-01-08,LGA,7,3,-1,-3,-6,-9,59,49,38,1025,1020,1012,16,16,16,32,19,45.0,0.00,4,,294
2012-01-09,LGA,4,1,-4,-6,-9,-13,60,44,27,1026,1023,1015,16,16,16,26,13,82.0,0.00,4,,244
2012-01-10,LGA,8,4,-1,-1,-3,-6,92,69,45,1014,1011,1007,16,13,1,37,16,45.0,0.51,5,Snow,241
2012-01-11,LGA,3,1,-1,-1,-5,-8,76,62,47,1021,1019,1014,16,16,16,37,14,77.0,0.00,3,,69
2012-01-12,LGA,6,3,1,4,2,-1,93,85,76,1018,1005,998,16,8,2,56,31,64.0,23.37,8,Rain,48
2012-01-13,LGA,12,6,-1,9,-1,-10,100,73,45,1002,996,988,16,11,0,64,29,82.0,1.27,6,Rain,190
2012-01-14,LGA,1,-3,-7,-8,-11,-15,63,51,38,1016,1009,1002,16,16,16,39,28,48.0,0.00,3,,275
2012-01-15,LGA,-7,-11,-14,-16,-21,-22,58,48,37,1033,1026,1017,16,16,16,39,24,52.0,0.00,1,,318
2012-01-16,LGA,1,-6,-12,-1,-13,-21,85,57,28,1036,1029,1020,16,13,0,34,18,48.0,1.52,5,Fog-Snow,248
2012-01-17,LGA,9,5,1,6,2,-1,92,83,73,1019,1011,998,16,13,2,29,18,39.0,2.29,8,Rain-Snow,220
2012-01-18,LGA,11,3,-6,6,-8,-19,80,55,30,1021,1008,996,16,16,16,58,33,79.0,0.00,2,,289
2012-01-19,LGA,1,-4,-8,-2,-9,-18,81,59,36,1026,1021,1015,16,13,2,32,14,39.0,0.25,5,Snow,127
2012-01-20,LGA,0,-3,-6,-1,-8,-17,92,66,39,1026,1018,1013,16,12,1,34,18,47.0,1.27,4,Fog-Snow,262
2012-01-21,LGA,-5,-7,-9,-8,-11,-17,84,62,39,1028,1023,1020,16,8,1,32,17,45.0,4.57,7,Fog-Snow,358
2012-01-22,LGA,-1,-5,-9,-6,-11,-14,73,68,63,1035,1033,1028,16,16,16,24,16,,0.00,5,,3
2012-01-23,LGA,8,3,-2,8,2,-7,100,85,69,1033,1022,1012,16,9,0,16,7,23.0,5.08,8,Fog-Rain-Snow,138
2012-01-24,LGA,13,9,6,10,5,-2,100,76,51,1017,1013,1011,16,16,8,29,18,39.0,0.25,6,Rain,250
2012-01-25,LGA,6,4,2,-3,-4,-5,64,55,46,1022,1021,1017,16,16,16,32,20,42.0,0.00,5,,286
2012-01-26,LGA,5,2,-1,2,-2,-6,96,76,56,1023,1021,1016,16,10,2,32,13,40.0,4.32,8,Rain-Snow,69
2012-01-27,LGA,8,6,3,7,4,-1,100,83,65,1014,1001,992,16,5,0,47,17,60.0,22.61,7,Fog-Rain,29
2012-01-28,LGA,8,6,3,-1,-2,-4,70,60,49,1016,1012,1004,16,16,16,40,20,53.0,0.00,3,,243
2012-01-29,LGA,6,4,1,-2,-9,-11,70,50,29,1019,1016,1012,16,16,16,37,24,52.0,0.00,3,,257
2012-01-30,LGA,4,2,-1,-4,-8,-13,64,46,27,1026,1019,1013,16,15,2,40,22,53.0,T,4,Snow,278
2012-01-31,LGA,8,4,-1,1,-3,-10,96,71,45,1026,1020,1016,16,12,2,21,9,37.0,0.00,7,,100
2012-02-01,LGA,15,8,2,4,2,-2,92,70,47,1016,1012,1008,16,10,1,35,13,52.0,T,6,Rain,312
2012-02-02,LGA,7,3,-1,1,-2,-7,79,66,53,1022,1018,1015,16,16,14,29,18,35.0,T,8,Snow,8
2012-02-03,LGA,4,0,-4,-7,-10,-14,63,44,25,1029,1026,1023,16,16,16,29,18,42.0,0.00,5,,322
2012-02-04,LGA,6,2,-2,-4,-8,-14,64,50,35,1024,1022,1020,16,16,16,32,19,45.0,0.00,4,,308
2012-02-05,LGA,2,-2,-6,-9,-12,-14,57,43,29,1022,1020,1018,16,16,16,21,11,35.0,0.00,1,,303
2012-02-06,LGA,10,4,-2,-4,-7,-10,58,44,29,1018,1013,1010,16,16,16,35,22,47.0,0.00,1,,245
2012-02-07,LGA,8,3,-1,-3,-6,-9,64,52,39,1024,1017,1012,16,16,16,27,17,39.0,0.00,4,,306
2012-02-08,LGA,3,-1,-6,-8,-13,-18,53,38,23,1027,1023,1019,16,16,16,26,12,32.0,0.00,4,,241
2012-02-09,LGA,8,4,-1,-7,-11,-12,63,43,23,1019,1016,1014,16,16,16,24,15,34.0,0.00,2,,276
2012-02-10,LGA,10,4,-1,0,-7,-11,65,46,27,1020,1016,1012,16,16,11,27,18,40.0,T,4,Rain,226
2012-02-11,LGA,4,2,-1,1,-1,-10,92,73,53,1012,1006,1000,16,9,3,35,17,42.0,1.78,8,Rain-Snow,314
2012-02-12,LGA,-1,-5,-9,-12,-18,-20,51,40,29,1012,1006,1001,16,16,16,53,27,71.0,0.00,2,,313
2012-02-13,LGA,5,-2,-8,-8,-11,-19,62,47,32,1015,1012,1009,16,16,14,42,22,56.0,T,2,Snow,254
2012-02-14,LGA,7,2,-2,-1,-8,-12,75,51,27,1020,1018,1016,16,16,16,21,9,27.0,0.00,4,,216
2012-02-15,LGA,6,4,1,3,2,-1,92,83,73,1024,1022,1020,16,16,13,11,4,14.0,T,8,Rain,82
2012-02-16,LGA,7,4,2,3,0,-2,92,75,58,1025,1022,1017,16,14,6,24,10,27.0,1.02,6,Rain,206
2012-02-17,LGA,12,8,3,5,0,-7,96,66,36,1017,1013,1010,16,15,6,34,17,47.0,0.25,5,Rain,252
2012-02-18,LGA,8,5,1,-1,-6,-8,82,57,31,1015,1013,1010,16,16,16,35,21,47.0,0.00,3,,289
2012-02-19,LGA,8,4,-1,-3,-7,-10,70,49,28,1018,1016,1015,16,16,16,29,14,37.0,0.00,1,,346
2012-02-20,LGA,5,2,-2,-9,-12,-14,53,38,23,1026,1020,1016,16,16,16,42,19,58.0,0.00,2,,332
2012-02-21,LGA,7,2,-2,2,-6,-9,70,52,33,1028,1021,1011,16,16,16,34,15,45.0,T,4,Rain,216
2012-02-22,LGA,14,8,2,3,0,-4,92,61,30,1011,1004,1001,16,16,10,29,15,42.0,0.00,5,,224
2012-02-23,LGA,13,9,5,7,2,-6,93,66,38,1009,999,994,16,16,8,42,20,56.0,1.27,5,Rain,252
2012-02-24,LGA,6,4,2,4,1,-5,93,70,46,1009,1000,988,16,11,2,34,12,42.0,13.72,8,Rain-Snow,87
2012-02-25,LGA,7,4,1,2,-6,-9,85,59,33,1008,995,989,16,16,14,66,37,85.0,T,5,,272
2012-02-26,LGA,5,1,-3,-9,-15,-18,53,36,19,1031,1023,1010,16,16,16,50,25,66.0,0.00,0,,296
2012-02-27,LGA,11,4,-3,0,-6,-13,62,48,33,1031,1025,1016,16,16,16,37,18,50.0,0.00,3,,214
2012-02-28,LGA,9,5,1,-1,-8,-12,62,45,28,1029,1024,1017,16,16,16,39,20,53.0,0.00,4,,316
2012-02-29,LGA,2,1,-1,1,-4,-12,96,67,38,1029,1023,1014,16,7,1,40,14,52.0,7.37,8,Fog-Rain-Snow,79
2012-03-01,LGA,3,-1,-4,2,0,-6,96,90,84,1016,1011,1008,16,5,2,50,36,61.0,14.73,8,Rain-Snow,49
2012-03-02,LGA,2,-2,-5,-2,-5,-7,88,82,75,1022,1020,1016,16,16,14,26,14,,0.00,8,,46
2012-03-03,LGA,8,5,1,6,2,-2,100,79,58,1014,1003,994,16,7,1,26,15,39.0,9.65,7,Rain-Snow,164
2012-03-04,LGA,6,3,1,-2,-6,-7,70,56,41,1005,1003,1000,16,16,16,27,13,37.0,0.00,5,,268
2012-03-05,LGA,3,0,-4,-8,-12,-15,56,42,27,1026,1015,1005,16,16,16,37,23,48.0,0.00,1,,292
2012-03-06,LGA,4,-1,-7,-11,-16,-18,49,34,19,1036,1033,1027,16,16,14,34,19,45.0,0.00,0,,293
2012-03-07,LGA,17,8,0,3,-1,-9,70,51,32,1035,1029,1024,16,16,16,45,26,58.0,0.00,1,,219
2012-03-08,LGA,20,15,10,8,7,4,74,58,42,1024,1016,1006,16,16,16,60,39,79.0,0.00,3,,218
2012-03-09,LGA,16,9,2,9,-4,-9,75,53,31,1021,1015,1005,16,15,1,60,18,77.0,T,6,Rain-Snow,293
2012-03-10,LGA,4,2,-1,-4,-6,-9,72,56,40,1034,1029,1021,16,14,3,34,19,61.0,T,4,Snow,332
2012-03-11,LGA,14,7,-1,-1,-5,-7,69,47,24,1033,1028,1024,16,16,16,47,23,58.0,0.00,1,,223
2012-03-12,LGA,22,14,6,4,0,-2,63,42,20,1025,1022,1020,16,16,16,24,11,34.0,0.00,3,,226
2012-03-13,LGA,22,16,9,12,8,2,89,68,47,1019,1015,1011,16,16,8,34,16,40.0,1.78,6,Rain,209
2012-03-14,LGA,14,9,4,9,5,2,93,88,82,1025,1019,1014,16,9,1,29,17,35.0,0.00,7,Fog,46
2012-03-15,LGA,6,4,3,2,0,-1,85,75,65,1029,1028,1025,16,16,14,23,14,29.0,T,8,Rain,73
2012-03-16,LGA,8,6,3,5,2,-1,89,80,70,1028,1023,1020,16,15,8,16,9,24.0,1.78,7,Rain,179
2012-03-17,LGA,9,7,4,5,4,3,89,78,66,1029,1026,1022,16,15,6,14,7,21.0,0.00,6,,71
2012-03-18,LGA,23,14,5,8,6,3,89,62,35,1027,1024,1020,16,16,14,26,16,37.0,0.00,1,,224
2012-03-19,LGA,23,16,7,9,7,6,86,60,33,1025,1022,1020,16,14,10,34,13,39.0,0.00,2,,5
2012-03-20,LGA,19,13,7,12,7,4,89,73,56,1027,1025,1023,16,15,11,24,10,39.0,0.00,1,,32
2012-03-21,LGA,26,19,13,13,13,12,86,65,43,1027,1025,1023,16,16,16,32,17,48.0,0.00,0,,231
2012-03-22,LGA,28,21,13,13,12,9,87,60,33,1023,1019,1015,16,16,13,24,16,34.0,0.00,1,,252
2012-03-23,LGA,24,19,14,11,3,-8,72,46,19,1020,1017,1015,16,16,16,34,13,47.0,0.00,4,,336
2012-03-24,LGA,15,12,8,3,1,-6,66,44,22,1022,1020,1017,16,16,16,21,13,26.0,0.00,7,,95
2012-03-25,LGA,9,7,6,4,3,2,89,77,65,1017,1011,1006,16,14,4,21,11,23.0,0.25,8,Rain,91
2012-03-26,LGA,10,5,0,6,-4,-16,89,58,27,1014,1007,1003,16,16,16,53,27,69.0,T,3,,314
2012-03-27,LGA,9,3,-3,-16,-19,-22,32,21,10,1022,1020,1015,16,16,16,40,24,60.0,0.00,0,,324
2012-03-28,LGA,10,7,4,7,-2,-18,80,50,19,1021,1009,1001,16,16,16,34,13,42.0,1.52,7,Rain,199
2012-03-29,LGA,8,6,4,6,1,-4,83,66,49,1013,1006,1000,16,16,14,34,19,45.0,0.25,7,Rain,357
2012-03-30,LGA,11,7,2,-3,-8,-14,59,38,16,1017,1015,1013,16,16,16,37,18,50.0,0.00,3,,313
2012-03-31,LGA,6,4,2,2,-1,-4,79,64,49,1018,1014,1012,16,15,10,23,11,29.0,0.76,6,Rain,92
2012-04-01,LGA,11,6,1,4,1,-1,93,73,53,1012,1008,1003,16,13,6,27,12,37.0,4.83,6,Rain,195
2012-04-02,LGA,12,8,4,4,0,-13,93,57,21,1009,1004,1002,16,15,6,40,20,50.0,1.27,6,Rain,349
2012-04-03,LGA,15,9,2,-10,-12,-14,35,25,14,1010,1008,1006,16,16,16,37,20,52.0,0.00,1,,325
2012-04-04,LGA,18,12,6,1,-7,-12,60,38,16,1006,1002,997,16,16,16,47,19,61.0,T,4,,307
2012-04-05,LGA,11,8,4,0,-4,-7,67,49,30,1012,1008,1004,16,16,16,35,20,47.0,0.00,2,,320
2012-04-06,LGA,12,7,3,-6,-7,-9,52,38,24,1015,1013,1012,16,16,16,29,17,42.0,0.00,2,,317
2012-04-07,LGA,11,7,3,-2,-6,-9,57,42,26,1016,1015,1013,16,16,16,29,13,37.0,0.00,5,,13
2012-04-08,LGA,10,8,5,2,-3,-7,70,51,31,1015,1008,1002,16,16,16,34,15,47.0,T,7,,290
2012-04-09,LGA,14,11,6,1,-2,-3,70,52,33,1003,1000,999,16,16,16,47,27,58.0,0.00,6,,260
2012-04-10,LGA,17,12,6,-1,-4,-7,45,32,19,1007,1003,1002,16,16,16,40,17,52.0,0.00,5,,265
2012-04-11,LGA,12,9,7,4,0,-4,76,56,36,1011,1009,1007,16,16,16,32,15,37.0,0.00,4,,19
2012-04-12,LGA,13,10,6,5,3,2,83,67,51,1018,1015,1011,16,13,4,24,14,,8.13,6,Rain,345
